ts,history_list_len,plain_ibd_bytes,part_ibd_bytes
1785437053.6,0,901775360,1027604480
1785437054.6,0,901775360,1027604480
1785437055.7,0,901775360,1027604480
1785437056.8,0,901775360,1027604480
1785437057.9,0,901775360,1027604480
1785437059.0,0,901775360,1031798784
1785437060.1,0,901775360,1031798784
1785437061.2,0,901775360,1031798784
1785437062.2,0,901775360,1031798784
1785437063.3,0,901775360,1031798784
1785437064.4,0,901775360,1031798784
1785437065.4,0,901775360,1031798784
1785437066.5,0,901775360,1031798784
1785437067.6,0,901775360,1031798784
1785437068.7,0,901775360,1031798784
1785437069.8,0,901775360,1035993088
1785437070.8,0,901775360,1035993088
1785437071.9,0,901775360,1035993088
1785437073.0,0,901775360,1035993088
1785437074.1,0,901775360,1035993088
1785437075.2,0,901775360,1035993088
1785437076.2,0,901775360,1035993088
1785437077.3,0,901775360,1035993088
1785437078.4,0,901775360,1040187392
1785437079.5,0,901775360,1040187392
1785437080.5,0,901775360,1040187392
1785437081.6,0,901775360,1040187392
1785437082.7,0,901775360,1040187392
1785437083.7,0,901775360,1040187392
1785437084.8,0,901775360,1040187392
1785437085.9,0,901775360,1040187392
1785437087.0,0,901775360,1040187392
1785437088.1,0,901775360,1040187392
1785437089.1,0,901775360,1040187392
1785437090.2,0,901775360,1040187392
1785437091.3,0,901775360,1044381696
1785437092.4,0,901775360,1044381696
1785437093.4,0,901775360,1044381696
1785437094.5,0,901775360,1044381696
